sector,portfolio,difference
utilities,sonnet-4_equal_utilities,-0.0198800923068249
utilities,sonnet-4 Min Var,-0.0120110060141192
utilities,sonnet-4 Max Ret,-0.0190620159702105
utilities,sonnet-4 Max Sharpe,-0.020001041749184
utilities,opus-4_weighted_utilities,-0.0003826920372069
utilities,opus-4_equal_utilities,-0.0110487501865641
utilities,opus-4 Min Var,-0.0074299366351889
utilities,opus-4 Max Ret,-0.0138086718154448
utilities,opus-4 Max Sharpe,-0.0145748480696785
utilities,dsV3_weighted_utilities,0.0002126216415685
utilities,dsV3_equal_utilities,-0.007375612844423
utilities,dsV3 Min Var,-0.0049415887349879
utilities,dsV3 Max Ret,0.0023349614157388
utilities,dsV3 Max Sharpe,0.0023349614157387
utilities,dsR1_weighted_utilities,-0.0074014232758585
utilities,dsR1_equal_utilities,-0.0153582127966009
utilities,dsR1 Min Var,-0.0190094357797459
utilities,dsR1 Max Ret,-0.0019162859443757
utilities,dsR1 Max Sharpe,-0.0044319212250345
utilities,gemini_weighted_utilities,-0.0054551879386306
utilities,gemini_equal_utilities,-0.0140924205618661
utilities,gemini Min Var,-0.0130863309418375
utilities,gemini Max Ret,-0.0004055328340227
utilities,gemini Max Sharpe,-0.0004055328340228
utilities,grok3_weighted_utilities,0.0046901121925183
utilities,grok3_equal_utilities,0.0017316779336475
utilities,grok3 Min Var,0.0001111389513926
utilities,grok3 Max Ret,0.0321926797242781
utilities,grok3 Max Sharpe,0.032192679724278
utilities,grok3-mini_weighted_utilities,-0.0088614075691253
utilities,grok3-mini_equal_utilities,-0.0124464483205456
utilities,grok3-mini Min Var,-0.0080350629659603
utilities,grok3-mini Max Ret,-0.0070671682207503
utilities,grok3-mini Max Sharpe,-0.0070671682207503
real_estate,gpt4o_weighted_real_estate,-0.004803850163596049
real_estate,gpt4o_equal_real_estate,-0.008834272528177688
real_estate,gpt4o Min Var,-0.01430157844382694
real_estate,gpt4o Max Ret,-0.020769522977016397
real_estate,gpt4o Max Sharpe,-0.007292013346756047
real_estate,gpt4.1_weighted_real_estate,-0.0047879188807043935
real_estate,gpt4.1_equal_real_estate,-0.014036479417424105
real_estate,gpt4.1 Min Var,-0.014865729036194273
real_estate,gpt4.1 Max Ret,-0.03849134233878214
real_estate,gpt4.1 Max Sharpe,-0.015059588908541529
real_estate,o4-mini_weighted_real_estate,-0.005567383984354192
real_estate,o4-mini_equal_real_estate,-0.015088876424496418
real_estate,o4-mini Min Var,-0.015479538211079521
real_estate,o4-mini Max Ret,-0.03299523371923706
real_estate,o4-mini Max Sharpe,-0.009571539399671149
real_estate,sonnet-3.7_weighted_real_estate,-0.002667941482906433
real_estate,sonnet-3.7_equal_real_estate,-0.010698969719695214
real_estate,sonnet-3.7 Min Var,-0.012868618005695172
real_estate,sonnet-3.7 Max Ret,-0.022531128762588778
real_estate,sonnet-3.7 Max Sharpe,-0.012814153524541405
real_estate,sonnet-4_weighted_real_estate,-0.001260158129117969
real_estate,sonnet-4_equal_real_estate,-0.015714439319946077
real_estate,sonnet-4 Min Var,-0.015881272425889267
real_estate,sonnet-4 Max Ret,-0.025582696745239084
real_estate,sonnet-4 Max Sharpe,-0.01703141690036473
real_estate,opus-4_weighted_real_estate,-0.005225995780039208
real_estate,opus-4_equal_real_estate,-0.010464432512479565
real_estate,opus-4 Min Var,-0.013355115370716215
real_estate,opus-4 Max Ret,-0.022400206134370475
real_estate,opus-4 Max Sharpe,-0.012548472252758205
real_estate,dsV3_weighted_real_estate,-0.0014318153334319042
real_estate,dsV3_equal_real_estate,-0.007164138340033401
real_estate,dsV3 Min Var,-0.010712745616655512
real_estate,dsV3 Max Ret,-0.015109066627617025
real_estate,dsV3 Max Sharpe,-0.0048564792836267336
real_estate,dsR1_weighted_real_estate,0.00027777759540585536
real_estate,dsR1_equal_real_estate,-0.006389368019340966
real_estate,dsR1 Min Var,-0.010271920044940167
real_estate,dsR1 Max Ret,-0.011585657116898577
real_estate,dsR1 Max Sharpe,-0.0014428100639187864
real_estate,gemini_weighted_real_estate,0.00039349762153815355
real_estate,gemini_equal_real_estate,-0.00833779803450825
real_estate,gemini Min Var,-0.011426351089840614
real_estate,gemini Max Ret,-0.020451436817225412
real_estate,gemini Max Sharpe,-0.006310410472011288
real_estate,grok3_weighted_real_estate,-0.015397575626253912
real_estate,grok3_equal_real_estate,-0.02604151761416918
real_estate,grok3 Min Var,-0.024212682977174552
real_estate,grok3 Max Ret,-0.03967828504698086
real_estate,grok3 Max Sharpe,-0.016408753459286655
real_estate,grok3-mini_weighted_real_estate,-0.00878228567310438
real_estate,grok3-mini_equal_real_estate,-0.010059305840263686
real_estate,grok3-mini Min Var,-0.012495367840818745
real_estate,grok3-mini Max Ret,-0.02216807368981668
real_estate,grok3-mini Max Sharpe,-0.011680397983173553
