sector,portfolio,difference
utilities,sonnet-3.7 Min Var,-0.05560460485309863
utilities,sonnet-3.7 Max Ret,-0.0305788746585904
utilities,sonnet-3.7 Max Sharpe,-0.0456817075875064
utilities,sonnet-4_weighted_utilities,-0.025752527187568385
utilities,sonnet-4_equal_utilities,-0.03618703340086609
utilities,sonnet-4 Min Var,-0.04936210249281281
utilities,sonnet-4 Max Ret,-0.02732195162572227
utilities,sonnet-4 Max Sharpe,-0.040406937883339836
utilities,opus-4_weighted_utilities,-0.03374748296276451
utilities,opus-4_equal_utilities,-0.042772676282566834
utilities,opus-4 Min Var,-0.05680232808277904
utilities,opus-4 Max Ret,-0.021997835767477873
utilities,opus-4 Max Sharpe,-0.06025034281891807
utilities,dsV3_weighted_utilities,0.005625429598679632
utilities,dsV3_equal_utilities,-0.001282758746351774
utilities,dsV3 Min Var,-0.017427268417628407
utilities,dsV3 Max Ret,0.007832582296778521
utilities,dsV3 Max Sharpe,0.00783258229677856
utilities,dsR1_weighted_utilities,-0.024337605785038584
utilities,dsR1_equal_utilities,-0.035312286353498576
utilities,dsR1 Min Var,-0.021446584264407625
utilities,dsR1 Max Ret,-0.019647278379624905
utilities,dsR1 Max Sharpe,-0.0346644109268231
utilities,gemini_weighted_utilities,-0.019927278721181628
utilities,gemini_equal_utilities,-0.019255626169777856
utilities,gemini Min Var,-0.03067949584640438
utilities,gemini Max Ret,-0.022648930547956518
utilities,gemini Max Sharpe,-0.024564647263304065
utilities,grok3_weighted_utilities,-0.042466172849839036
utilities,grok3_equal_utilities,-0.04783040537157003
utilities,grok3 Min Var,-0.03672004974317796
utilities,grok3 Max Ret,-0.041222782706224655
utilities,grok3 Max Sharpe,-0.03963394594403845
utilities,grok3-mini_weighted_utilities,-0.03064996422328439
utilities,grok3-mini_equal_utilities,-0.026055057327315934
utilities,grok3-mini Min Var,-0.03207089373907047
utilities,grok3-mini Max Ret,0.0029616955573673115
utilities,grok3-mini Max Sharpe,0.0029616955573671935
real_estate,gpt4o_weighted_real_estate,-0.005858203328077225
real_estate,gpt4o_equal_real_estate,0.0016807748617875342
real_estate,gpt4o Min Var,0.011890278065102932
real_estate,gpt4o Max Ret,0.009019641212937444
real_estate,gpt4o Max Sharpe,0.011552354757630477
real_estate,gpt4.1_weighted_real_estate,-0.0011541803645060997
real_estate,gpt4.1_equal_real_estate,-0.006038506964713578
real_estate,gpt4.1 Min Var,0.0047246858506608405
real_estate,gpt4.1 Max Ret,-0.005605236864938407
real_estate,gpt4.1 Max Sharpe,0.008416257446289136
real_estate,o4-mini_weighted_real_estate,-0.01511661083651676
real_estate,o4-mini_equal_real_estate,-0.01829361482267881
real_estate,o4-mini Min Var,-0.0036289240992306493
real_estate,o4-mini Max Ret,-0.006710377549111917
real_estate,o4-mini Max Sharpe,0.0010044222021022861
real_estate,sonnet-3.7_weighted_real_estate,-0.006757365710996076
real_estate,sonnet-3.7_equal_real_estate,0.0029555474517077443
real_estate,sonnet-3.7 Min Var,0.005838545874359726
real_estate,sonnet-3.7 Max Ret,0.0024035464850545862
real_estate,sonnet-3.7 Max Sharpe,0.011706512271837308
real_estate,sonnet-4_weighted_real_estate,-0.020823302129645522
real_estate,sonnet-4_equal_real_estate,-0.01014412397079657
real_estate,sonnet-4 Min Var,0.013455263002457443
real_estate,sonnet-4 Max Ret,-0.007464725409991606
real_estate,sonnet-4 Max Sharpe,0.006242266335118834
real_estate,opus-4_weighted_real_estate,-0.007404776265423816
real_estate,opus-4_equal_real_estate,-0.0027426517924647523
real_estate,opus-4 Min Var,0.007057517045028179
real_estate,opus-4 Max Ret,-0.00017596047824388873
real_estate,opus-4 Max Sharpe,0.0092599284760265
real_estate,dsV3_weighted_real_estate,-0.0177872619511058
real_estate,dsV3_equal_real_estate,-0.020185600578272598
real_estate,dsV3 Min Var,0.0013009356821331794
real_estate,dsV3 Max Ret,-0.011975466191343839
real_estate,dsV3 Max Sharpe,0.002271754728203859
real_estate,dsR1_weighted_real_estate,-0.011418478186084855
real_estate,dsR1_equal_real_estate,-0.004191847392472483
real_estate,dsR1 Min Var,0.00885642208006103
real_estate,dsR1 Max Ret,0.00993773394918307
real_estate,dsR1 Max Sharpe,0.009946203763180094
real_estate,gemini_weighted_real_estate,0.000616656396089688
real_estate,gemini_equal_real_estate,0.009718972498769522
real_estate,gemini Min Var,0.006885089761327743
real_estate,gemini Max Ret,0.020659829952829285
real_estate,gemini Max Sharpe,0.01930597184251077
real_estate,grok3_weighted_real_estate,0.0031136235196199155
real_estate,grok3_equal_real_estate,0.011909413473199959
real_estate,grok3 Min Var,0.021234881066838247
real_estate,grok3 Max Ret,0.006478295592786405
real_estate,grok3 Max Sharpe,0.015166117469973551
real_estate,grok3-mini_weighted_real_estate,0.017437184343870184
real_estate,grok3-mini_equal_real_estate,0.02716313955741878
real_estate,grok3-mini Min Var,0.029022046660036216
real_estate,grok3-mini Max Ret,0.027777688280508448
real_estate,grok3-mini Max Sharpe,0.022019905300164233
